"Lemma","SFI Rank","SFI","Adjusted Frequency per Million (U)"
"alright","2801","50.32","11"
"lazy","2802","50.05","10"
"hello","2803","49.89","10"
"hunger","2804","49.7","9"
"insure","2805","49.65","9"
"ashamed","2806","49.28","8"
"found","2807","48.26","7"
"blog","2808","48.19","7"
"thirst","2809","44.79","3"
